"area_fips","area_title"
"55057","Juneau County, Wisconsin"
"55059","Kenosha County, Wisconsin"
"55061","Kewaunee County, Wisconsin"
"55063","La Crosse County, Wisconsin"
"55065","Lafayette County, Wisconsin"
"55067","Langlade County, Wisconsin"
"55069","Lincoln County, Wisconsin"
"55071","Manitowoc County, Wisconsin"
"55073","Marathon County, Wisconsin"
"55075","Marinette County, Wisconsin"
"55077","Marquette County, Wisconsin"
"55078","Menominee County, Wisconsin"
"55079","Milwaukee County, Wisconsin"
"55081","Monroe County, Wisconsin"
"55083","Oconto County, Wisconsin"
"55085","Oneida County, Wisconsin"
"55087","Outagamie County, Wisconsin"
"55089","Ozaukee County, Wisconsin"
"55091","Pepin County, Wisconsin"
"55093","Pierce County, Wisconsin"
"55095","Polk County, Wisconsin"
"55097","Portage County, Wisconsin"
"55099","Price County, Wisconsin"
"55101","Racine County, Wisconsin"
"55103","Richland County, Wisconsin"
"55105","Rock County, Wisconsin"
"55107","Rusk County, Wisconsin"
"55109","St. Croix County, Wisconsin"
"55111","Sauk County, Wisconsin"
"55113","Sawyer County, Wisconsin"
"55115","Shawano County, Wisconsin"
"55117","Sheboygan County, Wisconsin"
"55119","Taylor County, Wisconsin"
"55121","Trempealeau County, Wisconsin"
"55123","Vernon County, Wisconsin"
"55125","Vilas County, Wisconsin"
"55127","Walworth County, Wisconsin"
"55129","Washburn County, Wisconsin"
"55131","Washington County, Wisconsin"
"55133","Waukesha County, Wisconsin"
"55135","Waupaca County, Wisconsin"
"55137","Waushara County, Wisconsin"
"55139","Winnebago County, Wisconsin"
"55141","Wood County, Wisconsin"
"55901","Shawano (includes Menominee)"
"55996","Overseas Locations -- Wisconsin"
"55997","Multicounty, Not Statewide -- Wisconsin"
"55998","Out-of-State, Wisconsin"
"55999","Unknown Or Undefined, Wisconsin"
"56000","Wyoming -- Statewide"
"56001","Albany County, Wyoming"
"56003","Big Horn County, Wyoming"
"56005","Campbell County, Wyoming"
"56007","Carbon County, Wyoming"
"56009","Converse County, Wyoming"
"56011","Crook County, Wyoming"
"56013","Fremont County, Wyoming"
"56015","Goshen County, Wyoming"
"56017","Hot Springs County, Wyoming"
"56019","Johnson County, Wyoming"
"56021","Laramie County, Wyoming"
"56023","Lincoln County, Wyoming"
"56025","Natrona County, Wyoming"
"56027","Niobrara County, Wyoming"
"56029","Park County, Wyoming"
"56031","Platte County, Wyoming"
"56033","Sheridan County, Wyoming"
"56035","Sublette County, Wyoming"
"56037","Sweetwater County, Wyoming"
"56039","Teton County, Wyoming"
"56041","Uinta County, Wyoming"
"56043","Washakie County, Wyoming"
"56045","Weston County, Wyoming"
"56996","Overseas Locations -- Wyoming"
"56997","Multicounty, Not Statewide -- Wyoming"
"56998","Out-of-State, Wyoming"
"56999","Unknown Or Undefined, Wyoming"
"57000","Federal Bureau of Investigation -- undesignated"
"72000","Puerto Rico -- Statewide"
"72001","Adjuntas Municipio, Puerto Rico"
"72003","Aguada Municipio, Puerto Rico"
"72005","Aguadilla Municipio, Puerto Rico"
"72007","Aguas Buenas Municipio, Puerto Rico"
"72009","Aibonito Municipio, Puerto Rico"
"72011","Anasco Municipio, Puerto Rico"
"72013","Arecibo Municipio, Puerto Rico"
"72015","Arroyo Municipio, Puerto Rico"
"72017","Barceloneta Municipio, Puerto Rico"
"72019","Barranquitas Municipio, Puerto Rico"
"72021","Bayamon Municipio, Puerto Rico"
"72023","Cabo Rojo Municipio, Puerto Rico"
"72025","Caguas Municipio, Puerto Rico"
"72027","Camuy Municipio, Puerto Rico"
"72029","Canovanas Municipio, Puerto Rico"
"72031","Carolina Municipio, Puerto Rico"
"72033","Catano Municipio, Puerto Rico"
"72035","Cayey Municipio, Puerto Rico"
"72037","Ceiba Municipio, Puerto Rico"
"72039","Ciales Municipio, Puerto Rico"
"72041","Cidra Municipio, Puerto Rico"
"72043","Coamo Municipio, Puerto Rico"
"72045","Comerio Municipio, Puerto Rico"
"72047","Corozal Municipio, Puerto Rico"
"72049","Culebra Municipio, Puerto Rico"
"72051","Dorado Municipio, Puerto Rico"
"72053","Fajardo Municipio, Puerto Rico"
"72054","Florida Municipio, Puerto Rico"
"72055","Guanica Municipio, Puerto Rico"
"72057","Guayama Municipio, Puerto Rico"
"72059","Guayanilla Municipio, Puerto Rico"
"72061","Guaynabo Municipio, Puerto Rico"
"72063","Gurabo Municipio, Puerto Rico"
"72065","Hatillo Municipio, Puerto Rico"
"72067","Hormigueros Municipio, Puerto Rico"
"72069","Humacao Municipio, Puerto Rico"
"72071","Isabela Municipio, Puerto Rico"
"72073","Jayuya Municipio, Puerto Rico"
"72075","Juana Diaz Municipio, Puerto Rico"
"72077","Juncos Municipio, Puerto Rico"
"72079","Lajas Municipio, Puerto Rico"
"72081","Lares Municipio, Puerto Rico"
"72083","Las Marias Municipio, Puerto Rico"
"72085","Las Piedras Municipio, Puerto Rico"
"72087","Loiza Municipio, Puerto Rico"
"72089","Luquillo Municipio, Puerto Rico"
"72091","Manati Municipio, Puerto Rico"
"72093","Maricao Municipio, Puerto Rico"
"72095","Maunabo Municipio, Puerto Rico"
"72097","Mayaguez Municipio, Puerto Rico"
"72099","Moca Municipio, Puerto Rico"
"72101","Morovis Municipio, Puerto Rico"
"72103","Naguabo Municipio, Puerto Rico"
"72105","Naranjito Municipio, Puerto Rico"
"72107","Orocovis Municipio, Puerto Rico"
"72109","Patillas Municipio, Puerto Rico"
"72111","Penuelas Municipio, Puerto Rico"
"72113","Ponce Municipio, Puerto Rico"
"72115","Quebradillas Municipio, Puerto Rico"
"72117","Rincon Municipio, Puerto Rico"
"72119","Rio Grande Municipio, Puerto Rico"
"72121","Sabana Grande Municipio, Puerto Rico"
"72123","Salinas Municipio, Puerto Rico"
"72125","San German Municipio, Puerto Rico"
"72127","San Juan Municipio, Puerto Rico"
"72129","San Lorenzo Municipio, Puerto Rico"
"72131","San Sebastian Municipio, Puerto Rico"
"72133","Santa Isabel Municipio, Puerto Rico"
"72135","Toa Alta Municipio, Puerto Rico"
"72137","Toa Baja Municipio, Puerto Rico"
"72139","Trujillo Alto Municipio, Puerto Rico"
"72141","Utuado Municipio, Puerto Rico"
"72143","Vega Alta Municipio, Puerto Rico"
"72145","Vega Baja Municipio, Puerto Rico"
"72147","Vieques Municipio, Puerto Rico"
"72149","Villalba Municipio, Puerto Rico"
"72151","Yabucoa Municipio, Puerto Rico"
"72153","Yauco Municipio, Puerto Rico"
"72996","Overseas Locations -- Puerto Rico"
"72997","Multicounty, Not Statewide -- Puerto Rico"
"72998","Out-of-State, Puerto Rico"
"72999","Unknown Or Undefined, Puerto Rico"
"78000","Virgin Islands -- Statewide"
"78010","St. Croix, Virgin Islands"
"78020","St. John, Virgin Islands"
"78030","St. Thomas, Virgin Islands"
"78996","Overseas Locations -- Virgin Islands"
"78997","Multicounty, Not Statewide -- Virgin Islands"
"78998","Out-of-State, Virgin Islands"
"78999","Unknown Or Undefined, Virgin Islands"
"C1002","Abbeville, LA MicroSA"
"C1010","Aberdeen, SD MicroSA"
"C1014","Aberdeen, WA MicroSA"
"C1018","Abilene, TX MSA"
"C1022","Ada, OK MicroSA"
"C1026","Adjuntas, PR MicroSA"
"C1030","Adrian, MI MicroSA"
"C1038","Aguadilla-Isabela, PR MSA"
"C1042","Akron, OH MSA"
"C1046","Alamogordo, NM MicroSA"
"C1050","Albany, GA MSA"
"C1054","Albany, OR MSA"
"C1058","Albany-Schenectady-Troy, NY MSA"
"C1062","Albemarle, NC MicroSA"
"C1066","Albert Lea, MN MicroSA"
"C1070","Albertville, AL MicroSA"
"C1074","Albuquerque, NM MSA"
"C1076","Alexander City, AL MicroSA"
"C1078","Alexandria, LA MSA"
"C1082","Alexandria, MN MicroSA"
"C1086","Alice, TX MicroSA"
"C1088","Allegan, MI MicroSA"
"C1090","Allentown-Bethlehem-Easton, PA-NJ MSA"
"C1094","Alma, MI MicroSA"
"C1098","Alpena, MI MicroSA"
"C1102","Altoona, PA MSA"
"C1106","Altus, OK MicroSA"
"C1110","Amarillo, TX MSA"
"C1114","Americus, GA MicroSA"
"C1118","Ames, IA MSA"
"C1122","Amsterdam, NY MicroSA"
"C1126","Anchorage, AK MSA"
"C1130","Anderson, IN MSA"
"C1134","Anderson, SC MSA"
"C1138","Andrews, TX MicroSA"
"C1142","Angola, IN MicroSA"
"C1146","Ann Arbor, MI MSA"
"C1150","Anniston-Oxford-Jacksonville, AL MSA"
"C1154","Appleton, WI MSA"
"C1158","Arcadia, FL MicroSA"
"C1162","Ardmore, OK MicroSA"
"C1164","Arecibo, PR MSA"
"C1166","Arkadelphia, AR MicroSA"
"C1168","Arkansas City-Winfield, KS MicroSA"
"C1170","Asheville, NC MSA"
"C1174","Ashland, OH MicroSA"
"C1178","Ashtabula, OH MicroSA"
"C1182","Astoria, OR MicroSA"
"C1186","Atchison, KS MicroSA"
"C1190","Athens, OH MicroSA"
"C1194","Athens, TN MicroSA"
"C1198","Athens, TX MicroSA"
"C1202","Athens-Clarke County, GA MSA"
"C1206","Atlanta-Sandy Springs-Roswell, GA MSA"
"C1210","Atlantic City-Hammonton, NJ MSA"
"C1214","Auburn, IN MicroSA"
"C1218","Auburn, NY MicroSA"
"C1222","Auburn-Opelika, AL MSA"
"C1226","Augusta-Richmond County, GA-SC MSA"
"C1230","Augusta-Waterville, ME MicroSA"
"C1238","Austin, MN MicroSA"
"C1242","Austin-Round Rock, TX MSA"
"C1246","Bainbridge, GA MicroSA"
"C1254","Bakersfield, CA MSA"
"C1258","Baltimore-Columbia-Towson, MD MSA"
"C1262","Bangor, ME MSA"
"C1266","Baraboo, WI MicroSA"
"C1268","Bardstown, KY MicroSA"
"C1270","Barnstable Town, MA MSA"
"C1274","Barre, VT MicroSA"
"C1278","Bartlesville, OK MicroSA"
"C1282","Bastrop, LA MicroSA"
"C1286","Batavia, NY MicroSA"
"C1290","Batesville, AR MicroSA"
"C1294","Baton Rouge, LA MSA"
"C1298","Battle Creek, MI MSA"
"C1302","Bay City, MI MSA"
"C1306","Bay City, TX MicroSA"
"C1310","Beatrice, NE MicroSA"
"C1314","Beaumont-Port Arthur, TX MSA"
"C1318","Beaver Dam, WI MicroSA"
"C1322","Beckley, WV MSA"
"C1326","Bedford, IN MicroSA"
"C1330","Beeville, TX MicroSA"
"C1334","Bellefontaine, OH MicroSA"
"C1338","Bellingham, WA MSA"
"C1342","Bemidji, MN MicroSA"
"C1346","Bend-Redmond, OR MSA"
"C1350","Bennettsville, SC MicroSA"
"C1354","Bennington, VT MicroSA"
"C1362","Berlin, NH-VT MicroSA"
"C1366","Big Rapids, MI MicroSA"
"C1370","Big Spring, TX MicroSA"
"C1372","Big Stone Gap, VA MicroSA"
"C1374","Billings, MT MSA"
"C1378","Binghamton, NY MSA"
"C1382","Birmingham-Hoover, AL MSA"
"C1386","Bishop, CA MicroSA"
"C1390","Bismarck, ND MSA"
"C1394","Blackfoot, ID MicroSA"
"C1398","Blacksburg-Christiansburg-Radford, VA MSA"
"C1401","Bloomington, IL MSA"
"C1402","Bloomington, IN MSA"
"C1406","Bloomington-Normal, IL MSA"
"C1410","Bloomsburg-Berwick, PA MSA"
"C1414","Bluefield, WV-VA MicroSA"
"C1418","Blytheville, AR MicroSA"
"C1422","Bogalusa, LA MicroSA"
"C1426","Boise City, ID MSA"
"C1434","Boone, IA MicroSA"
"C1438","Boone, NC MicroSA"
"C1442","Borger, TX MicroSA"
"C1446","Boston-Cambridge-Newton, MA-NH MSA"
"C1450","Boulder, CO MSA"
"C1454","Bowling Green, KY MSA"
"C1458","Bozeman, MT MicroSA"
"C1462","Bradford, PA MicroSA"
"C1466","Brainerd, MN MicroSA"
"C1470","Branson, MO MicroSA"
"C1472","Breckenridge, CO MicroSA"
"C1474","Bremerton-Silverdale, WA MSA"
"C1478","Brenham, TX MicroSA"
"C1482","Brevard, NC MicroSA"
"C1486","Bridgeport-Stamford-Norwalk, CT MSA"
"C1494","Brigham City, UT MicroSA"
"C1498","Bristol, VA MSA"
"C1502","Brookhaven, MS MicroSA"
"C1506","Brookings, OR MicroSA"
"C1510","Brookings, SD MicroSA"
"C1514","Brownsville, TN MicroSA"
"C1518","Brownsville-Harlingen, TX MSA"
"C1522","Brownwood, TX MicroSA"
"C1526","Brunswick, GA MSA"
"C1534","Bucyrus, OH MicroSA"
"C1538","Buffalo-Cheektowaga-Niagara Falls, NY MSA"
"C1542","Burley, ID MicroSA"
"C1546","Burlington, IA-IL MicroSA"
"C1550","Burlington, NC MSA"
"C1554","Burlington-South Burlington, VT MSA"
"C1558","Butte-Silver Bow, MT MicroSA"
"C1562","Cadillac, MI MicroSA"
"C1566","Calhoun, GA MicroSA"
"C1568","California-Lexington Park, MD MSA"
"C1570","Cambridge, MD MicroSA"
"C1574","Cambridge, OH MicroSA"
"C1578","Camden, AR MicroSA"
"C1582","Campbellsville, KY MicroSA"
"C1586","Canon City, CO MicroSA"
"C1590","Canton, IL MicroSA"
"C1594","Canton-Massillon, OH MSA"
"C1598","Cape Coral-Fort Myers, FL MSA"
"C1602","Cape Girardeau, MO-IL MSA"
"C1606","Carbondale-Marion, IL MSA"
"C1610","Carlsbad-Artesia, NM MicroSA"
"C1618","Carson City, NV MSA"
"C1622","Casper, WY MSA"
"C1626","Cedar City, UT MicroSA"
"C1630","Cedar Rapids, IA MSA"
"C1634","Cedartown, GA MicroSA"
"C1638","Celina, OH MicroSA"
"C1642","Central City, KY MicroSA"
"C1646","Centralia, IL MicroSA"
"C1650","Centralia, WA MicroSA"
"C1654","Chambersburg-Waynesboro, PA MSA"
"C1658","Champaign-Urbana, IL MSA"
"C1662","Charleston, WV MSA"
"C1666","Charleston-Mattoon, IL MicroSA"
"C1670","Charleston-North Charleston, SC MSA"
"C1674","Charlotte-Concord-Gastonia, NC-SC MSA"
"C1682","Charlottesville, VA MSA"
"C1686","Chattanooga, TN-GA MSA"
"C1690","Chester, SC MicroSA"
"C1694","Cheyenne, WY MSA"
"C1698","Chicago-Naperville-Elgin, IL-IN-WI MSA"
"C1702","Chico, CA MSA"
"C1706","Chillicothe, OH MicroSA"
"C1714","Cincinnati, OH-KY-IN MSA"
"C1718","City of The Dalles, OR MicroSA"
"C1720","Claremont-Lebanon, NH-VT MicroSA"
"C1722","Clarksburg, WV MicroSA"
"C1726","Clarksdale, MS MicroSA"
"C1730","Clarksville, TN-KY MSA"
"C1734","Clearlake, CA MicroSA"
"C1738","Cleveland, MS MicroSA"
"C1742","Cleveland, TN MSA"
"C1746","Cleveland-Elyria, OH MSA"
"C1750","Clewiston, FL MicroSA"
"C1754","Clinton, IA MicroSA"
"C1758","Clovis, NM MicroSA"
"C1762","Coamo, PR MicroSA"
"C1764","Coco, PR MicroSA"
"C1766","Coeur d'Alene, ID MSA"
"C1770","Coffeyville, KS MicroSA"
"C1774","Coldwater, MI MicroSA"
"C1778","College Station-Bryan, TX MSA"
"C1782","Colorado Springs, CO MSA"
"C1786","Columbia, MO MSA"
"C1790","Columbia, SC MSA"
"C1794","Columbia, TN MicroSA"
"C1798","Columbus, GA-AL MSA"
"C1802","Columbus, IN MSA"
"C1806","Columbus, MS MicroSA"
"C1810","Columbus, NE MicroSA"
"C1814","Columbus, OH MSA"
"C1818","Concord, NH MicroSA"
"C1822","Connersville, IN MicroSA"
"C1826","Cookeville, TN MicroSA"
"C1830","Coos Bay, OR MicroSA"
"C1834","Corbin, KY MicroSA"
"C1838","Cordele, GA MicroSA"
"C1842","Corinth, MS MicroSA"
"C1846","Cornelia, GA MicroSA"
"C1850","Corning, NY MicroSA"
"C1858","Corpus Christi, TX MSA"
"C1862","Corsicana, TX MicroSA"
"C1866","Cortland, NY MicroSA"
"C1870","Corvallis, OR MSA"
"C1874","Coshocton, OH MicroSA"
"C1878","Craig, CO MicroSA"
"C1882","Crawfordsville, IN MicroSA"
"C1886","Crescent City, CA MicroSA"
"C1888","Crestview-Fort Walton Beach-Destin, FL MSA"
"C1890","Crossville, TN MicroSA"
"C1894","Crowley, LA MicroSA"
"C1898","Cullman, AL MicroSA"
"C1900","Cullowhee, NC MicroSA"
"C1906","Cumberland, MD-WV MSA"
"C1910","Dallas-Fort Worth-Arlington, TX MSA"
"C1914","Dalton, GA MSA"
"C1918","Danville, IL MSA"
"C1922","Danville, KY MicroSA"
"C1926","Danville, VA MicroSA"
"C1930","Daphne-Fairhope-Foley, AL MSA"
"C1934","Davenport-Moline-Rock Island, IA-IL MSA"
"C1938","Dayton, OH MSA"
"C1942","Dayton, TN MicroSA"
"C1946","Decatur, AL MSA"
"C1950","Decatur, IL MSA"
"C1954","Decatur, IN MicroSA"
"C1958","Defiance, OH MicroSA"
"C1962","Del Rio, TX MicroSA"
"C1966","Deltona-Daytona Beach-Ormond Beach, FL MSA"
"C1970","Deming, NM MicroSA"
"C1974","Denver-Aurora-Lakewood, CO MSA"
"C1976","DeRidder, LA MicroSA"
"C1978","Des Moines-West Des Moines, IA MSA"
"C1982","Detroit-Warren-Dearborn, MI MSA"
"C1986","Dickinson, ND MicroSA"
"C1990","Dillon, SC MicroSA"
"C1994","Dixon, IL MicroSA"
"C1998","Dodge City, KS MicroSA"
"C2002","Dothan, AL MSA"
"C2006","Douglas, GA MicroSA"
"C2010","Dover, DE MSA"
"C2014","Dublin, GA MicroSA"
"C2018","DuBois, PA MicroSA"
"C2022","Dubuque, IA MSA"
"C2026","Duluth, MN-WI MSA"
"C2030","Dumas, TX MicroSA"
"C2034","Duncan, OK MicroSA"
"C2038","Dunn, NC MicroSA"
"C2042","Durango, CO MicroSA"
"C2046","Durant, OK MicroSA"
"C2050","Durham-Chapel Hill, NC MSA"
"C2054","Dyersburg, TN MicroSA"
"C2058","Eagle Pass, TX MicroSA"
"C2062","East Liverpool-Salem, OH MicroSA"
"C2066","Easton, MD MicroSA"
"C2070","East Stroudsburg, PA MSA"
"C2074","Eau Claire, WI MSA"
"C2078","Edwards, CO MicroSA"
"C2082","Effingham, IL MicroSA"
"C2090","El Campo, TX MicroSA"
"C2094","El Centro, CA MSA"
"C2098","El Dorado, AR MicroSA"
"C2102","Elizabeth City, NC MicroSA"
"C2106","Elizabethtown-Fort Knox, KY MSA"
"C2112","Elk City, OK MicroSA"
"C2114","Elkhart-Goshen, IN MSA"
"C2118","Elkins, WV MicroSA"
"C2122","Elko, NV MicroSA"
"C2126","Ellensburg, WA MicroSA"
"C2130","Elmira, NY MSA"
"C2134","El Paso, TX MSA"
"C2138","Emporia, KS MicroSA"
"C2142","Enid, OK MicroSA"
"C2146","Enterprise, AL MicroSA"
"C2150","Erie, PA MSA"
"C2154","Escanaba, MI MicroSA"
"C2158","Espanola, NM MicroSA"
"C2164","Eufaula, AL-GA MicroSA"
"C2166","Eugene, OR MSA"
"C2170","Eureka-Arcata-Fortuna, CA MicroSA"
"C2174","Evanston, WY MicroSA"
"C2178","Evansville, IN-KY MSA"
"C2182","Fairbanks, AK MSA"
"C2184","Fairfield, IA MicroSA"
"C2186","Fairmont, MN MicroSA"
"C2190","Fairmont, WV MicroSA"
"C2194","Fajardo, PR MSA"
"C2198","Fallon, NV MicroSA"
"C2202","Fargo, ND-MN MSA"
"C2206","Faribault-Northfield, MN MicroSA"
"C2210","Farmington, MO MicroSA"
"C2214","Farmington, NM MSA"
"C2218","Fayetteville, NC MSA"
"C2222","Fayetteville-Springdale-Rogers, AR-MO MSA"
"C2226","Fergus Falls, MN MicroSA"
"C2228","Fernley, NV MicroSA"
"C2230","Findlay, OH MicroSA"
"C2234","Fitzgerald, GA MicroSA"
"C2238","Flagstaff, AZ MSA"
"C2242","Flint, MI MSA"
"C2246","Florence, AL MSA"
"C2250","Florence, SC MSA"
"C2252","Florence-Muscle Shoals, AL MSA"
"C2254","Fond du Lac, WI MSA"
"C2258","Forest City, NC MicroSA"
"C2262","Forrest City, AR MicroSA"
"C2266","Fort Collins, CO MSA"
"C2270","Fort Dodge, IA MicroSA"
"C2278","Fort Leonard Wood, MO MicroSA"
"C2280","Fort Madison-Keokuk, IA-IL-MO MicroSA"
"C2282","Fort Morgan, CO MicroSA"
"C2284","Fort Payne, AL MicroSA"
"C2286","Fort Polk South, LA MicroSA"
"C2290","Fort Smith, AR-OK MSA"
"C2298","Fort Valley, GA MicroSA"
"C2302","Fort Walton Beach-Crestview-Destin, FL MSA"
"C2306","Fort Wayne, IN MSA"
"C2314","Frankfort, IN MicroSA"
"C2318","Frankfort, KY MicroSA"
"C2324","Fredericksburg, TX MicroSA"
"C2330","Freeport, IL MicroSA"
"C2334","Fremont, NE MicroSA"
"C2338","Fremont, OH MicroSA"
"C2342","Fresno, CA MSA"
"C2346","Gadsden, AL MSA"
"C2350","Gaffney, SC MicroSA"
"C2354","Gainesville, FL MSA"
"C2358","Gainesville, GA MSA"
"C2362","Gainesville, TX MicroSA"
"C2366","Galesburg, IL MicroSA"
"C2370","Gallup, NM MicroSA"
"C2378","Garden City, KS MicroSA"
"C2382","Gardnerville Ranchos, NV MicroSA"
"C2386","Georgetown, SC MicroSA"
"C2390","Gettysburg, PA MSA"
"C2394","Gillette, WY MicroSA"
"C2398","Glasgow, KY MicroSA"
"C2402","Glens Falls, NY MSA"
"C2406","Glenwood Springs, CO MicroSA"
"C2410","Gloversville, NY MicroSA"
"C2414","Goldsboro, NC MSA"
"C2418","Granbury, TX MicroSA"
"C2422","Grand Forks, ND-MN MSA"
"C2426","Grand Island, NE MSA"
"C2430","Grand Junction, CO MSA"
"C2434","Grand Rapids-Wyoming, MI MSA"
"C2438","Grants, NM MicroSA"
"C2442","Grants Pass, OR MSA"
"C2446","Great Bend, KS MicroSA"
"C2450","Great Falls, MT MSA"
"C2454","Greeley, CO MSA"
"C2458","Green Bay, WI MSA"
"C2462","Greeneville, TN MicroSA"
"C2464","Greenfield Town, MA MicroSA"
"C2466","Greensboro-High Point, NC MSA"
"C2470","Greensburg, IN MicroSA"
"C2474","Greenville, MS MicroSA"
"C2478","Greenville, NC MSA"
"C2482","Greenville, OH MicroSA"
"C2486","Greenville-Anderson-Mauldin, SC MSA"
"C2490","Greenwood, MS MicroSA"
"C2494","Greenwood, SC MicroSA"
"C2498","Grenada, MS MicroSA"
"C2502","Guayama, PR MSA"
"C2506","Gulfport-Biloxi-Pascagoula, MS MSA"
"C2510","Guymon, OK MicroSA"
"C2518","Hagerstown-Martinsburg, MD-WV MSA"
"C2520","Hailey, ID MicroSA"
"C2522","Hammond, LA MSA"
"C2526","Hanford-Corcoran, CA MSA"
"C2530","Hannibal, MO MicroSA"
"C2534","Harriman, TN MicroSA"
"C2538","Harrisburg, IL MicroSA"
"C2542","Harrisburg-Carlisle, PA MSA"
"C2546","Harrison, AR MicroSA"
"C2550","Harrisonburg, VA MSA"
"C2554","Hartford-West Hartford-East Hartford, CT MSA"
"C2558","Hastings, NE MicroSA"
"C2562","Hattiesburg, MS MSA"
"C2566","Havre, MT MicroSA"
"C2570","Hays, KS MicroSA"
"C2572","Heber, UT MicroSA"
"C2574","Helena, MT MicroSA"
"C2576","Helena-West Helena, AR MicroSA"
"C2578","Henderson, NC MicroSA"
"C2582","Hereford, TX MicroSA"
"C2584","Hermiston-Pendleton, OR MicroSA"
"C2586","Hickory-Lenoir-Morganton, NC MSA"
"C2588","Hillsdale, MI MicroSA"
"C2590","Hilo, HI MicroSA"
"C2594","Hilton Head Island-Bluffton-Beaufort, SC MSA"
"C2598","Hinesville, GA MSA"
"C2602","Hobbs, NM MicroSA"
"C2609","Holland, MI MicroSA"
"C2610","Holland-Grand Haven, MI MSA"
"C2614","Homosassa Springs, FL MSA"
"C2618","Honolulu, HI MSA"
"C2622","Hood River, OR MicroSA"
"C2626","Hope, AR MicroSA"
"C2630","Hot Springs, AR MSA"
"C2634","Houghton, MI MicroSA"
"C2638","Houma-Thibodaux, LA MSA"
"C2642","Houston-The Woodlands-Sugar Land, TX MSA"
"C2646","Hudson, NY MicroSA"
"C2648","Humboldt, TN MicroSA"
"C2650","Huntingdon, PA MicroSA"
"C2654","Huntington, IN MicroSA"
"C2658","Huntington-Ashland, WV-KY-OH MSA"
"C2662","Huntsville, AL MSA"
"C2666","Huntsville, TX MicroSA"
"C2670","Huron, SD MicroSA"
"C2674","Hutchinson, KS MicroSA"
"C2678","Hutchinson, MN MicroSA"
"C2682","Idaho Falls, ID MSA"
"C2686","Indiana, PA MicroSA"
"C2690","Indianapolis-Carmel-Anderson, IN MSA"
"C2694","Indianola, MS MicroSA"
"C2696","Ionia, MI MicroSA"
"C2698","Iowa City, IA MSA"
"C2702","Iron Mountain, MI-WI MicroSA"
"C2706","Ithaca, NY MSA"
"C2710","Jackson, MI MSA"
"C2714","Jackson, MS MSA"
"C2716","Jackson, OH MicroSA"
"C2718","Jackson, TN MSA"
"C2722","Jackson, WY-ID MicroSA"
"C2726","Jacksonville, FL MSA"
"C2730","Jacksonville, IL MicroSA"
"C2734","Jacksonville, NC MSA"
"C2738","Jacksonville, TX MicroSA"
"C2742","Jamestown, ND MicroSA"
"C2746","Jamestown-Dunkirk-Fredonia, NY MicroSA"
"C2750","Janesville-Beloit, WI MSA"
"C2754","Jasper, IN MicroSA"
"C2758","Jayuya, PR MicroSA"
"C2760","Jefferson, GA MicroSA"
"C2762","Jefferson City, MO MSA"
"C2766","Jennings, LA MicroSA"
"C2770","Jesup, GA MicroSA"
"C2774","Johnson City, TN MSA"
"C2778","Johnstown, PA MSA"
"C2786","Jonesboro, AR MSA"
"C2790","Joplin, MO MSA"
"C2792","Junction City, KS MicroSA"
"C2794","Juneau, AK MicroSA"
"C2798","Kahului-Wailuku-Lahaina, HI MSA"
"C2802","Kalamazoo-Portage, MI MSA"
"C2806","Kalispell, MT MicroSA"
"C2810","Kankakee, IL MSA"
"C2814","Kansas City, MO-KS MSA"
"C2818","Kapaa, HI MicroSA"
"C2826","Kearney, NE MicroSA"
"C2830","Keene, NH MicroSA"
"C2834","Kendallville, IN MicroSA"
"C2838","Kennett, MO MicroSA"
"C2842","Kennewick-Richland, WA MSA"
"C2846","Keokuk-Fort Madison, IA-MO MicroSA"
"C2850","Kerrville, TX MicroSA"
"C2854","Ketchikan, AK MicroSA"
"C2858","Key West, FL MicroSA"
"C2862","Kill Devil Hills, NC MicroSA"
"C2866","Killeen-Temple, TX MSA"
"C2870","Kingsport-Bristol-Bristol, TN-VA MSA"
"C2874","Kingston, NY MSA"
"C2878","Kingsville, TX MicroSA"
"C2882","Kinston, NC MicroSA"
"C2886","Kirksville, MO MicroSA"
"C2890","Klamath Falls, OR MicroSA"
"C2894","Knoxville, TN MSA"
"C2898","Kodiak, AK MicroSA"
"C2902","Kokomo, IN MSA"
"C2906","Laconia, NH MicroSA"
"C2910","La Crosse-Onalaska, WI-MN MSA"
"C2914","Lafayette, IN MSA"
"C2918","Lafayette, LA MSA"
"C2920","Lafayette-West Lafayette, IN MSA"
"C2922","La Follette, TN MicroSA"
"C2926","La Grande, OR MicroSA"
"C2930","LaGrange, GA MicroSA"
"C2934","Lake Charles, LA MSA"
"C2938","Lake City, FL MicroSA"
"C2942","Lake Havasu City-Kingman, AZ MSA"
"C2946","Lakeland-Winter Haven, FL MSA"
"C2950","Lamesa, TX MicroSA"
"C2954","Lancaster, PA MSA"
"C2958","Lancaster, SC MicroSA"
"C2962","Lansing-East Lansing, MI MSA"
"C2966","Laramie, WY MicroSA"
"C2970","Laredo, TX MSA"
"C2974","Las Cruces, NM MSA"
"C2978","Las Vegas, NM MicroSA"
"C2982","Las Vegas-Henderson-Paradise, NV MSA"
"C2986","Laurel, MS MicroSA"
"C2990","Laurinburg, NC MicroSA"
"C2994","Lawrence, KS MSA"
"C2998","Lawrenceburg, TN MicroSA"
"C3002","Lawton, OK MSA"
"C3006","Lebanon, MO MicroSA"
"C3010","Lebanon, NH-VT MicroSA"
